,Hour,Day,Month,Year,AQI,PM10,PM2.5,CO,NO2,O3,SO2,prec,lrad,shum,pres,temp,wind,srad
7074,15,27,10,2018,27.0,31.0,13.0,0.3,19.0,72.0,8.0,50.0,752.5625,0.025000002109000462,262356.0,276.0108999633789,60.00679999542236,685.0
7075,16,27,10,2018,29.0,17.0,7.0,0.3,15.0,74.0,5.0,50.0,752.5625,0.025000002109000462,262356.0,276.0108999633789,60.00679999542236,685.0
7076,17,27,10,2018,36.0,39.0,21.0,0.3,38.0,67.0,10.0,50.0,752.5625,0.025000002109000462,262356.0,276.0108999633789,60.00679999542236,685.0
7077,18,27,10,2018,41.0,52.0,31.0,0.3,53.0,57.0,13.0,50.00001874923706,748.1875,0.02500000276600011,262044.0,275.95100006103513,60.00224799346924,685.0
7078,19,27,10,2018,59.0,63.0,34.0,0.3,78.0,24.0,1.0,50.00001874923706,748.1875,0.02500000276600011,262044.0,275.95100006103513,60.00224799346924,685.0
7079,20,27,10,2018,64.0,68.0,40.0,0.3,73.0,25.0,9.0,50.00001874923706,748.1875,0.02500000276600011,262044.0,275.95100006103513,60.00224799346924,685.0
7080,21,27,10,2018,52.0,55.0,31.0,0.3,49.0,44.0,11.0,50.0,752.5625,0.025000002600001167,261752.0,276.0010998535156,60.00627599334717,685.0
7081,22,27,10,2018,45.0,40.0,11.0,0.3,19.0,88.0,2.0,50.0,752.5625,0.025000002600001167,261752.0,276.0010998535156,60.00627599334717,685.0
7082,23,27,10,2018,36.0,26.0,9.0,0.3,15.0,93.0,13.0,50.0,752.5625,0.025000002600001167,261752.0,276.0010998535156,60.00627599334717,685.0
7083,0,28,10,2018,35.0,14.5,4.0,0.3,21.0,86.0,13.0,50.0,761.375,0.025000002714000644,261720.0,276.01579986572256,60.0100239944458,708.0625
7084,1,28,10,2018,23.0,3.0,8.0,0.3,11.0,82.0,10.0,50.0,761.375,0.025000002714000644,261720.0,276.01579986572256,60.0100239944458,708.0625
7085,2,28,10,2018,23.0,14.0,7.0,0.3,22.0,87.0,10.0,50.0,761.375,0.025000002714000644,261720.0,276.01579986572256,60.0100239944458,708.0625
7086,3,28,10,2018,28.0,3.0,14.0,0.3,10.0,76.0,13.0,50.0,758.375,0.025000002647999675,261368.0,276.0358999633789,60.01072799682617,799.5
7087,4,28,10,2018,31.0,13.5,22.0,0.3,11.0,84.0,10.0,50.0,758.375,0.025000002647999675,261368.0,276.0358999633789,60.01072799682617,799.5
7088,5,28,10,2018,35.0,24.0,1.0,0.3,21.0,90.0,2.0,50.0,758.375,0.025000002647999675,261368.0,276.0358999633789,60.01072799682617,799.5
7089,6,28,10,2018,32.0,17.0,5.0,0.3,16.0,90.0,2.0,50.0,767.0625,0.025000003390999517,261384.0,276.03259979248037,60.012203994750976,748.375
7090,7,28,10,2018,32.0,17.0,14.0,0.3,13.0,87.0,10.0,50.0,767.0625,0.025000003390999517,261384.0,276.03259979248037,60.012203994750976,748.375
7091,8,28,10,2018,28.0,26.0,4.0,0.3,10.0,82.0,7.0,50.0,767.0625,0.025000003390999517,261384.0,276.03259979248037,60.012203994750976,748.375
7092,9,28,10,2018,29.0,33.0,5.0,0.3,15.0,89.0,7.0,50.0,761.4375,0.025000002948001032,261624.0,276.0133999633789,60.01433199310303,693.0
7093,10,28,10,2018,32.0,24.0,7.0,0.3,18.0,87.0,10.0,50.0,761.4375,0.025000002948001032,261624.0,276.0133999633789,60.01433199310303,693.0
7094,11,28,10,2018,30.0,26.0,20.0,0.3,17.0,81.0,2.0,50.0,761.4375,0.025000002948001032,261624.0,276.0133999633789,60.01433199310303,693.0
7095,12,28,10,2018,47.0,39.0,17.0,0.3,16.0,86.0,2.0,50.0,758.3125,0.0250000025210008,262244.0,275.9885998535156,60.014667991638184,685.0
7096,13,28,10,2018,38.0,32.0,16.0,0.3,17.0,90.0,13.0,50.0,758.3125,0.0250000025210008,262244.0,275.9885998535156,60.014667991638184,685.0
7097,14,28,10,2018,54.0,54.0,6.0,0.3,9.0,80.0,7.0,50.0,758.3125,0.0250000025210008,262244.0,275.9885998535156,60.014667991638184,685.0
7098,15,28,10,2018,31.0,31.0,14.0,0.3,17.0,77.0,2.0,50.0,756.6875,0.025000002724001186,262428.0,275.97019989013666,60.00369599151611,685.0
7099,16,28,10,2018,36.0,36.0,14.0,0.3,21.0,82.0,2.0,50.0,756.6875,0.025000002724001186,262428.0,275.97019989013666,60.00369599151611,685.0
7100,17,28,10,2018,32.0,32.0,18.0,0.3,17.0,78.0,11.0,50.0,756.6875,0.025000002724001186,262428.0,275.97019989013666,60.00369599151611,685.0
7101,18,28,10,2018,31.0,21.0,14.0,0.3,9.0,86.0,10.0,50.0,752.4375,0.025000003003999592,262540.0,275.92459991455075,60.001139991760255,685.0
7102,19,28,10,2018,27.0,27.0,8.0,0.3,20.0,72.0,10.0,50.0,752.4375,0.025000003003999592,262540.0,275.92459991455075,60.001139991760255,685.0
7103,20,28,10,2018,21.0,19.0,7.0,0.3,21.0,70.0,13.0,50.0,752.4375,0.025000003003999592,262540.0,275.92459991455075,60.001139991760255,685.0
7104,21,28,10,2018,27.0,20.0,7.0,0.3,15.0,67.0,2.0,50.0,752.9375,0.025000002474000683,262792.0,275.9355999755859,60.00647199249268,685.0
7105,22,28,10,2018,23.0,15.0,13.0,0.3,33.0,48.0,10.0,50.0,752.9375,0.025000002474000683,262792.0,275.9355999755859,60.00647199249268,685.0
7106,23,28,10,2018,16.0,19.0,8.0,0.3,41.0,45.0,13.0,50.0,752.9375,0.025000002474000683,262792.0,275.9355999755859,60.00647199249268,685.0
7107,0,29,10,2018,25.0,17.0,14.0,0.3,35.0,37.0,7.0,50.0,747.875,0.0250000021100007,263148.0,275.96350006103506,60.00963199615479,714.8125
7108,1,29,10,2018,34.0,24.0,13.0,0.3,63.0,15.0,2.0,50.0,747.875,0.0250000021100007,263148.0,275.96350006103506,60.00963199615479,714.8125
7109,2,29,10,2018,31.0,17.0,5.0,0.3,53.0,19.0,13.0,50.0,747.875,0.0250000021100007,263148.0,275.96350006103506,60.00963199615479,714.8125
7110,3,29,10,2018,23.0,21.0,6.0,0.3,28.0,64.0,7.0,50.0,748.3125,0.025000001925000924,263196.0,275.9932000732422,60.00848399353029,820.9375
7111,4,29,10,2018,19.0,18.0,12.0,0.3,37.0,45.0,13.0,50.0,748.3125,0.025000001925000924,263196.0,275.9932000732422,60.00848399353029,820.9375
7112,5,29,10,2018,23.0,21.0,8.0,0.3,42.0,44.0,2.0,50.0,748.3125,0.025000001925000924,263196.0,275.9932000732422,60.00848399353029,820.9375
7113,6,29,10,2018,25.0,24.0,5.0,0.3,45.0,39.0,13.0,50.0,750.5,0.02500000192900002,263008.0,276.017200012207,60.007019996643066,799.375
7114,7,29,10,2018,16.0,16.0,5.0,0.3,29.0,44.0,3.0,50.0,750.5,0.02500000192900002,263008.0,276.017200012207,60.007019996643066,799.375
7115,8,29,10,2018,35.0,32.0,9.0,0.3214285714285714,21.0,64.0,11.0,50.0,750.5,0.02500000192900002,263008.0,276.017200012207,60.007019996643066,799.375
7116,9,29,10,2018,59.0,48.0,3.0,0.3428571428571429,19.0,64.0,13.0,50.0,752.4375,0.025000002177000047,263092.0,276.0117999267578,60.00366799163818,697.625
7117,10,29,10,2018,43.0,43.0,6.0,0.3642857142857143,23.0,69.0,7.0,50.0,752.4375,0.025000002177000047,263092.0,276.0117999267578,60.00366799163818,697.625
7118,11,29,10,2018,78.0,89.0,7.0,0.3857142857142857,23.0,76.0,7.0,50.0,752.4375,0.025000002177000047,263092.0,276.0117999267578,60.00366799163818,697.625
7119,12,29,10,2018,68.0,69.0,14.0,0.4071428571428571,19.0,76.0,2.0,50.0,747.0625,0.025000002926001328,263400.0,275.93839996337886,60.00476399230957,685.0
7120,13,29,10,2018,24.0,32.0,3.0,0.42857142857142855,14.0,80.0,7.0,50.0,747.0625,0.025000002926001328,263400.0,275.93839996337886,60.00476399230957,685.0
7121,14,29,10,2018,33.0,18.0,16.0,0.45,16.0,73.0,5.0,50.0,747.0625,0.025000002926001328,263400.0,275.93839996337886,60.00476399230957,685.0
7122,15,29,10,2018,27.0,18.0,7.0,0.4714285714285714,18.0,73.0,6.5,50.0,750.5,0.025000002967000008,263532.0,275.9753997802734,60.009331993103025,685.0
7123,16,29,10,2018,34.0,24.0,10.0,0.4928571428571429,18.0,75.0,8.0,50.0,750.5,0.025000002967000008,263532.0,275.9753997802734,60.009331993103025,685.0
7124,17,29,10,2018,32.0,25.0,15.0,0.5142857142857142,23.0,80.0,11.0,50.0,750.5,0.025000002967000008,263532.0,275.9753997802734,60.009331993103025,685.0
7125,18,29,10,2018,31.0,31.0,19.0,0.5357142857142857,29.0,60.0,11.0,50.0,748.5625,0.0250000026200004,263712.0,275.9607998657226,60.00751999664307,685.0
7126,19,29,10,2018,34.0,34.0,22.0,0.5571428571428572,54.0,37.0,11.0,50.0,748.5625,0.0250000026200004,263712.0,275.9607998657226,60.00751999664307,685.0
7127,20,29,10,2018,27.0,27.0,18.0,0.5785714285714285,61.0,37.0,11.0,50.0,748.5625,0.0250000026200004,263712.0,275.9607998657226,60.00751999664307,685.0
7128,21,29,10,2018,37.0,37.0,18.0,0.6,58.0,19.0,3.0,50.0,744.0625,0.02500000319200009,263776.0,275.89959991455083,60.00289599609375,685.0
7129,22,29,10,2018,31.0,36.0,11.0,0.6078947368421053,65.0,29.0,2.0,50.0,744.0625,0.02500000319200009,263776.0,275.89959991455083,60.00289599609375,685.0
7130,23,29,10,2018,31.0,22.0,16.0,0.6157894736842106,58.0,31.0,13.0,50.0,744.0625,0.02500000319200009,263776.0,275.89959991455083,60.00289599609375,685.0
7131,0,30,10,2018,41.0,36.0,22.0,0.6236842105263157,77.0,6.0,7.0,50.0,748.1875,0.02500000307800062,263988.0,275.94369995117194,60.00246399688721,712.4375
7132,1,30,10,2018,40.0,40.0,17.0,0.631578947368421,78.0,6.0,2.0,50.0,748.1875,0.02500000307800062,263988.0,275.94369995117194,60.00246399688721,712.4375
7133,2,30,10,2018,44.0,47.0,22.0,0.6394736842105263,71.0,1.0,11.0,50.0,748.1875,0.02500000307800062,263988.0,275.94369995117194,60.00246399688721,712.4375
7134,3,30,10,2018,42.0,27.0,22.0,0.6473684210526316,73.0,6.0,10.0,50.0,753.9375,0.02500000279000029,263860.0,276.02459991455083,60.006707992553714,813.25
7135,4,30,10,2018,14.0,16.0,10.0,0.6552631578947369,36.0,59.0,2.0,50.0,753.9375,0.02500000279000029,263860.0,276.02459991455083,60.006707992553714,813.25
7136,5,30,10,2018,27.0,12.0,9.0,0.6631578947368421,28.0,60.0,2.0,50.0,753.9375,0.02500000279000029,263860.0,276.02459991455083,60.006707992553714,813.25
7137,6,30,10,2018,21.0,23.0,10.0,0.6710526315789473,26.0,59.0,2.0,50.0,753.8125,0.025000002520000564,263536.0,276.03859985351556,60.00578399658203,796.6875
7138,7,30,10,2018,15.0,24.0,15.0,0.6789473684210526,36.0,46.0,7.0,50.0,753.8125,0.025000002520000564,263536.0,276.03859985351556,60.00578399658203,796.6875
7139,8,30,10,2018,51.0,48.0,19.0,0.6868421052631579,63.0,22.0,10.0,50.0,753.8125,0.025000002520000564,263536.0,276.03859985351556,60.00578399658203,796.6875
7140,9,30,10,2018,67.0,80.0,18.0,0.6947368421052631,54.0,31.0,7.0,50.0,753.6875,0.02500000304800086,263788.0,276.0028997802734,60.002979995727536,696.4375
7141,10,30,10,2018,37.0,34.0,15.0,0.7026315789473684,23.0,76.0,10.0,50.0,753.6875,0.02500000304800086,263788.0,276.0028997802734,60.002979995727536,696.4375
7142,11,30,10,2018,24.0,17.0,6.0,0.7105263157894737,28.0,72.0,7.0,50.0,753.6875,0.02500000304800086,263788.0,276.0028997802734,60.002979995727536,696.4375
7143,12,30,10,2018,23.0,15.0,7.0,0.7184210526315791,13.0,82.0,2.0,50.0,750.5,0.02500000311900117,264176.0,275.9678997802734,60.00205199432373,685.0
7144,13,30,10,2018,32.0,40.0,3.0,0.7263157894736842,15.0,90.0,10.0,50.0,750.5,0.02500000311900117,264176.0,275.9678997802734,60.00205199432373,685.0
7145,14,30,10,2018,88.0,116.0,18.0,0.7342105263157894,20.0,89.0,8.0,50.0,750.5,0.02500000311900117,264176.0,275.9678997802734,60.00205199432373,685.0
7146,15,30,10,2018,28.0,27.0,7.0,0.7421052631578947,10.0,99.0,11.0,50.0,748.875,0.02500000305000134,264216.0,275.9513000488281,60.002999992370604,685.0
7147,16,30,10,2018,34.0,27.0,15.0,0.75,19.0,96.0,12.0,50.0,748.875,0.02500000305000134,264216.0,275.9513000488281,60.002999992370604,685.0
7148,17,30,10,2018,25.0,33.0,22.0,0.7578947368421053,35.0,85.0,9.0,50.0,748.875,0.02500000305000134,264216.0,275.9513000488281,60.002999992370604,685.0
7149,18,30,10,2018,45.0,50.0,29.0,0.7657894736842106,67.0,36.0,5.0,50.0,745.3125,0.025000003308000045,264368.0,275.9075,60.00191999816894,685.0
7150,19,30,10,2018,61.0,62.0,31.0,0.7736842105263158,92.0,10.0,5.0,50.0,745.3125,0.025000003308000045,264368.0,275.9075,60.00191999816894,685.0
7151,20,30,10,2018,62.0,61.0,34.0,0.7815789473684209,92.0,1.0,8.0,50.0,745.3125,0.025000003308000045,264368.0,275.9075,60.00191999816894,685.0
7152,21,30,10,2018,60.0,71.0,34.0,0.7894736842105263,88.0,12.0,11.0,50.0,744.125,0.025000003110000862,264468.0,275.8969998168945,60.001903991699216,685.0
7153,22,30,10,2018,88.0,110.0,41.0,0.7973684210526316,83.0,6.0,9.0,50.0,744.125,0.025000003110000862,264468.0,275.8969998168945,60.001903991699216,685.0
7154,23,30,10,2018,85.0,104.0,49.0,0.8052631578947369,81.0,12.0,1.0,50.0,744.125,0.025000003110000862,264468.0,275.8969998168945,60.001903991699216,685.0
7155,0,31,10,2018,65.0,59.0,39.0,0.8131578947368421,78.0,9.0,12.0,50.0,747.625,0.025000003243001168,264792.0,275.9294998168945,60.003887992858886,710.5625
7156,1,31,10,2018,56.0,68.0,41.0,0.8210526315789474,66.0,6.0,6.0,50.0,747.625,0.025000003243001168,264792.0,275.9294998168945,60.003887992858886,710.5625
7157,2,31,10,2018,61.0,68.0,28.0,0.8289473684210527,68.0,12.0,6.0,50.0,747.625,0.025000003243001168,264792.0,275.9294998168945,60.003887992858886,710.5625
7158,3,31,10,2018,53.0,61.0,36.0,0.8368421052631579,73.0,1.0,10.0,50.0,753.6875,0.02500000311399997,264596.0,276.0078997802734,60.00285599517822,807.3125
7159,4,31,10,2018,51.0,57.0,29.0,0.8447368421052632,72.0,1.0,10.0,50.0,753.6875,0.02500000311399997,264596.0,276.0078997802734,60.00285599517822,807.3125
7160,5,31,10,2018,57.0,60.0,39.0,0.8526315789473684,65.0,1.0,13.0,50.0,753.6875,0.02500000311399997,264596.0,276.0078997802734,60.00285599517822,807.3125
7161,6,31,10,2018,60.0,66.0,36.0,0.8605263157894738,69.0,6.0,6.0,50.0,754.125,0.025000002794001254,264140.0,276.0358999633789,60.00332399749756,794.6875
7162,7,31,10,2018,52.0,62.0,37.0,0.8684210526315791,72.0,6.0,7.0,50.0,754.125,0.025000002794001254,264140.0,276.0358999633789,60.00332399749756,794.6875
7163,8,31,10,2018,64.0,80.0,35.0,0.8763157894736843,65.0,6.0,3.0,50.0,754.125,0.025000002794001254,264140.0,276.0358999633789,60.00332399749756,794.6875
7164,9,31,10,2018,56.0,67.0,41.0,0.8842105263157896,54.0,11.5,9.0,50.0,754.75,0.025000003128999845,264092.0,276.00779998779296,60.00175199127197,695.25
7165,10,31,10,2018,63.0,67.0,49.0,0.8921052631578947,61.0,17.0,9.0,50.0,754.75,0.025000003128999845,264092.0,276.00779998779296,60.00175199127197,695.25
7166,11,31,10,2018,51.0,52.0,28.0,0.9,47.0,21.0,6.0,50.0,754.75,0.025000003128999845,264092.0,276.00779998779296,60.00175199127197,695.25
7167,12,31,10,2018,40.0,40.0,27.0,0.8,40.0,36.0,8.0,50.0,749.125,0.025000003430999816,264252.0,275.943099975586,60.000223991394044,685.0
7168,13,31,10,2018,39.0,50.0,33.0,0.8,42.0,54.0,11.0,50.0,749.125,0.025000003430999816,264252.0,275.943099975586,60.000223991394044,685.0
7169,14,31,10,2018,40.0,37.0,31.0,0.8,33.0,51.0,5.0,50.0,749.125,0.025000003430999816,264252.0,275.943099975586,60.000223991394044,685.0
7170,15,31,10,2018,34.0,32.0,25.0,0.8,49.0,59.0,9.0,50.0,748.25,0.025000003704000264,264484.0,275.92989990234366,60.00205199432373,685.0
7171,16,31,10,2018,37.0,37.0,28.0,0.8,47.0,51.0,4.0,50.0,748.25,0.025000003704000264,264484.0,275.92989990234366,60.00205199432373,685.0
7172,17,31,10,2018,47.0,41.0,30.0,0.8,52.0,41.0,8.0,50.0,748.25,0.025000003704000264,264484.0,275.92989990234366,60.00205199432373,685.0
7173,18,31,10,2018,54.0,58.0,34.0,0.8,75.0,29.0,4.0,50.0,745.5,0.025000003807000817,264596.0,275.89869995117186,60.00220399475098,685.0
7174,19,31,10,2018,67.0,76.0,50.0,0.88,93.0,12.0,10.0,50.0,745.5,0.025000003807000817,264596.0,275.89869995117186,60.00220399475098,685.0
7175,20,31,10,2018,85.0,107.0,67.0,0.96,101.0,9.0,1.0,50.0,745.5,0.025000003807000817,264596.0,275.89869995117186,60.00220399475098,685.0
7176,21,31,10,2018,92.0,137.0,76.0,1.04,100.0,6.0,13.0,50.0,745.125,0.025000003536000848,264724.0,275.897200012207,60.00170799255371,685.0
7177,22,31,10,2018,98.0,131.0,70.0,1.12,82.0,6.0,3.0,50.0,745.125,0.025000003536000848,264724.0,275.897200012207,60.00170799255371,685.0
7178,23,31,10,2018,80.0,109.0,53.0,1.2,78.0,2.0,3.0,50.0,745.125,0.025000003536000848,264724.0,275.897200012207,60.00170799255371,685.0
7179,0,1,11,2018,70.0,89.0,45.0,1.0,72.0,2.0,2.0,50.0,749.25,0.02500000391899981,265020.0,275.93779998779297,60.00359999084473,709.75
7180,1,1,11,2018,58.0,66.0,36.0,0.9,71.0,2.0,2.0,50.0,749.25,0.02500000391899981,265020.0,275.93779998779297,60.00359999084473,709.75
7181,2,1,11,2018,60.0,66.0,35.0,0.9,78.0,12.0,12.0,50.0,749.25,0.02500000391899981,265020.0,275.93779998779297,60.00359999084473,709.75
7182,3,1,11,2018,58.0,66.0,37.0,0.9,66.0,2.0,2.0,50.0,753.6875,0.025000002749999986,264780.0,276.0119998168945,60.0047919921875,805.9375
7183,4,1,11,2018,59.0,63.0,40.0,0.9166666666666669,71.0,9.0,12.0,50.0,753.6875,0.025000002749999986,264780.0,276.0119998168945,60.0047919921875,805.9375
7184,5,1,11,2018,63.0,66.0,36.0,0.9333333333333332,68.0,9.0,9.0,50.0,753.6875,0.025000002749999986,264780.0,276.0119998168945,60.0047919921875,805.9375
7185,6,1,11,2018,54.0,64.0,34.0,0.95,62.0,12.0,7.0,50.0,755.625,0.025000003140000632,264368.0,276.0442999267578,60.00295199584961,792.875
7186,7,1,11,2018,68.0,82.0,27.0,0.9666666666666668,57.0,1.0,5.0,50.0,755.625,0.025000003140000632,264368.0,276.0442999267578,60.00295199584961,792.875
7187,8,1,11,2018,63.0,61.0,31.0,0.9833333333333334,65.0,6.0,12.0,50.0,755.625,0.025000003140000632,264368.0,276.0442999267578,60.00295199584961,792.875
7188,9,1,11,2018,68.0,85.0,31.0,1.0,54.0,7.0,2.0,50.0,754.6875,0.025000003620000558,264364.0,275.99839996337886,60.00183599090576,694.75
7189,10,1,11,2018,56.0,61.0,31.0,0.9,60.0,11.0,3.0,50.0,754.6875,0.025000003620000558,264364.0,275.99839996337886,60.00183599090576,694.75
7190,11,1,11,2018,45.0,50.0,25.0,0.9,55.0,25.0,12.0,50.0,754.6875,0.025000003620000558,264364.0,275.99839996337886,60.00183599090576,694.75
7191,12,1,11,2018,47.0,42.0,32.0,0.9,48.0,40.0,4.0,50.0,750.9375,0.025000004001000897,264420.0,275.95529998779296,60.00092399597168,685.0
7192,13,1,11,2018,44.0,44.0,27.0,0.9,49.0,51.0,3.0,50.0,750.9375,0.025000004001000897,264420.0,275.95529998779296,60.00092399597168,685.0
7193,14,1,11,2018,71.0,59.625,45.0,0.9,47.0,79.0,16.0,50.0,750.9375,0.025000004001000897,264420.0,275.95529998779296,60.00092399597168,685.0
7194,15,1,11,2018,105.0,75.25,83.0,0.9,39.0,105.0,17.0,50.0,750.0,0.02500000415199995,264520.0,275.94169982910154,60.001479995727536,685.0
7195,16,1,11,2018,118.0,90.875,89.0,0.9,46.0,110.0,14.0,50.0,750.0,0.02500000415199995,264520.0,275.94169982910154,60.001479995727536,685.0
7196,17,1,11,2018,150.0,106.5,116.0,1.1,51.0,125.0,21.0,50.0,750.0,0.02500000415199995,264520.0,275.94169982910154,60.001479995727536,685.0
7197,18,1,11,2018,158.0,122.125,115.0,1.3,74.0,90.0,23.0,50.0,747.875,0.025000003953000532,264452.0,275.922200012207,60.001247993469235,685.0
7198,19,1,11,2018,173.0,137.75,132.0,1.5,104.0,68.0,14.0,50.0,747.875,0.025000003953000532,264452.0,275.922200012207,60.001247993469235,685.0
7199,20,1,11,2018,188.0,153.375,152.0,1.7,131.0,21.0,8.0,50.0,747.875,0.025000003953000532,264452.0,275.922200012207,60.001247993469235,685.0
7200,21,1,11,2018,206.0,169.0,156.0,1.9,136.0,2.0,7.0,50.0,747.25,0.0250000040320009,264500.0,275.9126998901367,60.001603996276856,685.0
7201,22,1,11,2018,211.0,195.0,161.0,1.7666666666666666,134.0,1.0,15.0,50.0,747.25,0.0250000040320009,264500.0,275.9126998901367,60.001603996276856,685.0
7202,23,1,11,2018,204.0,175.0,155.0,1.6333333333333333,122.0,12.0,12.0,50.0,747.25,0.0250000040320009,264500.0,275.9126998901367,60.001603996276856,685.0
7203,0,2,11,2018,186.0,161.0,140.0,1.5,113.0,2.0,4.0,50.0,750.9375,0.025000004281999545,264680.0,275.92119995117184,60.00153199768066,705.0625
7204,1,2,11,2018,181.0,160.0,137.0,1.4666666666666668,113.0,9.0,11.0,50.0,750.9375,0.025000004281999545,264680.0,275.92119995117184,60.00153199768066,705.0625
7205,2,2,11,2018,167.0,152.0,128.0,1.4333333333333331,100.0,12.0,7.0,50.0,750.9375,0.025000004281999545,264680.0,275.92119995117184,60.00153199768066,705.0625
7206,3,2,11,2018,164.0,134.0,132.0,1.4,98.0,9.0,8.0,50.0,757.25,0.025000004568001256,264368.0,275.98779998779287,60.00168799591064,785.0625
7207,4,2,11,2018,118.0,109.0,97.0,1.3666666666666667,90.0,12.0,8.0,50.0,757.25,0.025000004568001256,264368.0,275.98779998779287,60.00168799591064,785.0625
7208,5,2,11,2018,136.0,112.0,95.0,1.3333333333333337,92.0,1.0,11.0,50.0,757.25,0.025000004568001256,264368.0,275.98779998779287,60.00168799591064,785.0625
7209,6,2,11,2018,141.0,128.0,108.0,1.3,85.0,2.0,3.0,50.0,760.125,0.025000004746001208,263892.0,276.0319998168945,60.0030239944458,776.9375
7210,7,2,11,2018,161.0,135.0,126.0,1.375,96.0,12.0,10.0,50.0,760.125,0.025000004746001208,263892.0,276.0319998168945,60.0030239944458,776.9375
7211,8,2,11,2018,159.0,147.0,126.0,1.4500000000000002,99.0,9.0,13.0,50.0,760.125,0.025000004746001208,263892.0,276.0319998168945,60.0030239944458,776.9375
7212,9,2,11,2018,152.0,136.0,116.0,1.525,101.0,1.0,4.0,50.0,760.125,0.025000005242001255,263604.0,276.0004998779297,60.00140399169922,692.6875
7213,10,2,11,2018,141.0,142.16666666666666,108.0,1.6,96.0,1.0,6.0,50.0,760.125,0.025000005242001255,263604.0,276.0004998779297,60.00140399169922,692.6875
7214,11,2,11,2018,154.0,148.33333333333334,118.0,1.5,94.0,11.0,8.0,50.0,760.125,0.025000005242001255,263604.0,276.0004998779297,60.00140399169922,692.6875
7215,12,2,11,2018,161.0,154.5,123.0,1.6,86.0,36.0,13.0,50.0,754.0625,0.025000004839001225,263708.0,275.9454000854492,60.000887992858885,685.0
7216,13,2,11,2018,168.0,160.66666666666666,138.0,1.7444444444444445,96.0,44.0,23.0,50.0,754.0625,0.025000004839001225,263708.0,275.9454000854492,60.000887992858885,685.0
7217,14,2,11,2018,184.0,166.83333333333334,133.0,1.8888888888888888,117.0,38.0,18.0,50.0,754.0625,0.025000004839001225,263708.0,275.9454000854492,60.000887992858885,685.0
7218,15,2,11,2018,189.0,173.0,147.0,2.033333333333333,130.0,43.0,23.0,50.0,752.25,0.025000004851000384,263808.0,275.92619995117184,60.00115999603271,685.0
7219,16,2,11,2018,210.0,179.16666666666669,160.0,2.177777777777778,141.0,29.666666666666664,19.0,50.0,752.25,0.025000004851000384,263808.0,275.92619995117184,60.00115999603271,685.0
7220,17,2,11,2018,205.0,185.33333333333331,166.0,2.322222222222222,140.0,16.333333333333332,18.0,50.0,752.25,0.025000004851000384,263808.0,275.92619995117184,60.00115999603271,685.0
7221,18,2,11,2018,214.0,191.5,169.0,2.466666666666667,143.5,3.0,17.0,50.0,750.875,0.025000004586,263680.0,275.91609985351556,60.00091199493408,685.0
7222,19,2,11,2018,213.0,197.66666666666669,163.0,2.6111111111111107,147.0,6.0,13.0,50.0,750.875,0.025000004586,263680.0,275.91609985351556,60.00091199493408,685.0
7223,20,2,11,2018,226.0,203.83333333333331,179.0,2.7555555555555555,155.0,6.0,10.0,50.0,750.875,0.025000004586,263680.0,275.91609985351556,60.00091199493408,685.0
7224,21,2,11,2018,239.0,210.0,189.0,2.9,127.0,2.0,6.0,50.0,751.0,0.02500000454100035,263684.0,275.91790008544916,60.001435997009274,685.0
7225,22,2,11,2018,249.0,217.0,196.0,2.7,122.0,1.0,12.0,50.0,751.0,0.02500000454100035,263684.0,275.91790008544916,60.001435997009274,685.0
7226,23,2,11,2018,230.0,193.0,180.0,2.5,112.0,2.0,5.0,50.0,751.0,0.02500000454100035,263684.0,275.91790008544916,60.001435997009274,685.0
7227,0,3,11,2018,221.0,190.27272727272728,182.0,2.3,105.0,6.0,14.0,50.0,751.0625,0.02500000501300021,263752.0,275.93009979248046,60.00116399383545,706.25
7228,1,3,11,2018,226.0,187.54545454545453,170.0,2.1,104.0,1.0,7.0,50.0,751.0625,0.02500000501300021,263752.0,275.93009979248046,60.00116399383545,706.25
7229,2,3,11,2018,227.0,184.8181818181818,171.0,1.9,104.0,6.0,2.0,50.0,751.0625,0.02500000501300021,263752.0,275.93009979248046,60.00116399383545,706.25
7230,3,3,11,2018,213.0,182.0909090909091,163.0,1.7,87.0,2.0,3.0,50.0,757.4375,0.025000005335001275,263436.0,275.9969998168945,60.000959991455076,793.0
7231,4,3,11,2018,222.0,179.36363636363637,164.0,1.7111111111111108,85.0,9.0,7.0,50.0,757.4375,0.025000005335001275,263436.0,275.9969998168945,60.000959991455076,793.0
7232,5,3,11,2018,223.0,176.63636363636363,170.0,1.7222222222222219,84.0,12.0,10.0,50.0,757.4375,0.025000005335001275,263436.0,275.9969998168945,60.000959991455076,793.0
7233,6,3,11,2018,223.0,173.9090909090909,173.0,1.7333333333333334,83.0,9.0,12.0,50.0,759.75,0.025000005341000855,263080.0,276.039100036621,60.00441999816896,784.1875
7234,7,3,11,2018,226.0,171.1818181818182,179.0,1.7444444444444445,75.0,1.0,2.0,50.0,759.75,0.025000005341000855,263080.0,276.039100036621,60.00441999816896,784.1875
7235,8,3,11,2018,228.0,168.45454545454547,178.0,1.7555555555555555,68.0,1.0,10.0,50.0,759.75,0.025000005341000855,263080.0,276.039100036621,60.00441999816896,784.1875
7236,9,3,11,2018,226.0,165.72727272727272,184.0,1.7666666666666666,100.0,6.0,14.0,50.0,761.1875,0.02500000527800061,263036.0,276.029700012207,60.00504799652099,692.5625
